"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002181","cytoplasmic translation","85/1882","169/18805",0.502958579881657,5.02557709600136,17.5303829554844,1.96414000797415e-40,1.1172028365357e-36,9.66356883923284e-37,"RPS17/RPLP0/RPL8/RPS9/NCBP1/RPS3A/RPL13A/PABPC1/RPL18A/RPS7/RPS6/RPL41/EEF1D/EIF4B/RPL15/RPL37A/RPLP1/UBA52/RPS28/RPL12/RPL7A/RPL28/RPL5/SH3BGRL/PKM/RPS18/RPS25/RPS12/RPS21/DHX29/RPL18/EIF3CL/RACK1/RPS20/EIF4A1/RPSA/HNRNPD/RPL39/MTOR/RPL3/EIF3D/AARS1/RPS27A/YBX1/RPL17/RPL23/RPS27/RPL7/RPS26/RPS13/EIF3G/RPS23/EIF3C/RPS3/RPS10/RPL4/RPS5/RPS15/FAU/RPL14/CNBP/EIF2S2/EIF3F/EIF3L/EIF3I/CSDE1/EIF5/RPL9/EIF4H/RPS16/RPS24/EIF4G1/DHX9/RPS11/RPS14/NEMF/EIF2S3/RPL37/RPL10A/IGF2BP1/HNRNPU/AKT2/NCBP2/RPS4X/RPL38",85
"GO:0008380","RNA splicing","129/1882","482/18805",0.267634854771784,2.67421543250978,12.4174615166009,2.40272648783875e-26,6.83335413141342e-23,5.91070716008334e-23,"CLK2/DDX39B/YTHDC1/NCBP1/RBM6/PPIL3/RBM25/SART1/PABPC1/SNRNP200/TMBIM6/TAF9/SRRM2/HNRNPA1/PPIL2/RBM42/SLC38A2/SNRPG/HNRNPL/SCAF1/PRPF8/DDX39A/SNRNP70/CWC22/CRNKL1/C2orf49/LUC7L3/SAP18/SRSF1/CDC5L/HNRNPC/SNRPD1/DHX8/C1QBP/ZRANB2/TSEN15/CASC3/RBM39/CACTIN/PTBP1/SRSF3/PPP4R2/SF3B2/HSPA8/SETX/LSM3/HNRNPUL2/YBX1/SON/LUC7L2/HNRNPH1/CDK11B/SMN2/FAM50A/AQR/ZBTB8OS/ACIN1/NCL/LSM2/SUGP1/HNRNPK/NONO/PLRG1/SRSF11/SNRNP40/THOC5/HNRNPH3/SNU13/PRPF40A/RBFOX2/METTL16/RPS26/DDX17/RPS13/SF3B1/HNRNPA2B1/RBM5/IWS1/EFTUD2/RBM10/SRSF4/PRPF19/ILF3/DHX16/USP22/PQBP1/CLASRP/FUS/SMN1/EIF4A3/RTRAF/KHSRP/CTNNBL1/SMU1/RNPS1/RP9/POLR2A/PRPF31/PUF60/AKAP8L/METTL14/RBPMS2/TADA3/HNRNPM/DHX9/SUPT6H/TAF15/SF3A1/IK/PRPF6/WDR83/ALYREF/LSM1/SNRPN/NUP98/HNRNPR/PSIP1/HNRNPU/NCBP2/U2AF2/MFAP1/RALY/SNRPD2/RBM48/TRA2B/ESS2/TRA2A/U2AF1/DDX5",129
"GO:0000375","RNA splicing, via transesterification reactions","96/1882","340/18805",0.282352941176471,2.82127898981059,11.3015375862123,1.15221216690969e-21,2.18459426846078e-18,1.8896279537319e-18,"DDX39B/YTHDC1/NCBP1/RBM6/PPIL3/RBM25/SART1/PABPC1/SNRNP200/SRRM2/HNRNPA1/RBM42/SNRPG/HNRNPL/PRPF8/DDX39A/SNRNP70/CWC22/CRNKL1/LUC7L3/SAP18/SRSF1/CDC5L/HNRNPC/SNRPD1/DHX8/C1QBP/CASC3/RBM39/CACTIN/PTBP1/SRSF3/SF3B2/HSPA8/SETX/LSM3/HNRNPUL2/SON/LUC7L2/HNRNPH1/SMN2/AQR/ACIN1/NCL/LSM2/HNRNPK/PLRG1/SNRNP40/HNRNPH3/SNU13/PRPF40A/RBFOX2/METTL16/DDX17/SF3B1/HNRNPA2B1/RBM5/EFTUD2/RBM10/SRSF4/PRPF19/ILF3/DHX16/PQBP1/SMN1/EIF4A3/KHSRP/CTNNBL1/SMU1/RNPS1/PRPF31/PUF60/METTL14/RBPMS2/HNRNPM/DHX9/SF3A1/IK/PRPF6/WDR83/LSM1/SNRPN/NUP98/HNRNPR/PSIP1/HNRNPU/NCBP2/U2AF2/MFAP1/RALY/SNRPD2/TRA2B/ESS2/TRA2A/U2AF1/DDX5",96
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","94/1882","336/18805",0.279761904761905,2.79538927685846,11.0739568927897,6.23982093059115e-21,7.09842029064049e-18,6.13998379570169e-18,"DDX39B/YTHDC1/NCBP1/RBM6/PPIL3/RBM25/SART1/PABPC1/SNRNP200/SRRM2/HNRNPA1/RBM42/SNRPG/HNRNPL/PRPF8/DDX39A/SNRNP70/CWC22/CRNKL1/LUC7L3/SAP18/SRSF1/CDC5L/HNRNPC/SNRPD1/DHX8/C1QBP/CASC3/RBM39/CACTIN/PTBP1/SRSF3/SF3B2/HSPA8/SETX/LSM3/HNRNPUL2/SON/LUC7L2/HNRNPH1/SMN2/AQR/ACIN1/NCL/LSM2/HNRNPK/PLRG1/SNRNP40/HNRNPH3/SNU13/PRPF40A/RBFOX2/METTL16/DDX17/SF3B1/HNRNPA2B1/RBM5/EFTUD2/RBM10/SRSF4/PRPF19/ILF3/DHX16/PQBP1/SMN1/EIF4A3/CTNNBL1/SMU1/RNPS1/PRPF31/PUF60/METTL14/RBPMS2/HNRNPM/DHX9/SF3A1/IK/PRPF6/WDR83/SNRPN/NUP98/HNRNPR/PSIP1/HNRNPU/NCBP2/U2AF2/MFAP1/RALY/SNRPD2/TRA2B/ESS2/TRA2A/U2AF1/DDX5",94
"GO:0000398","mRNA splicing, via spliceosome","94/1882","336/18805",0.279761904761905,2.79538927685846,11.0739568927897,6.23982093059115e-21,7.09842029064049e-18,6.13998379570169e-18,"DDX39B/YTHDC1/NCBP1/RBM6/PPIL3/RBM25/SART1/PABPC1/SNRNP200/SRRM2/HNRNPA1/RBM42/SNRPG/HNRNPL/PRPF8/DDX39A/SNRNP70/CWC22/CRNKL1/LUC7L3/SAP18/SRSF1/CDC5L/HNRNPC/SNRPD1/DHX8/C1QBP/CASC3/RBM39/CACTIN/PTBP1/SRSF3/SF3B2/HSPA8/SETX/LSM3/HNRNPUL2/SON/LUC7L2/HNRNPH1/SMN2/AQR/ACIN1/NCL/LSM2/HNRNPK/PLRG1/SNRNP40/HNRNPH3/SNU13/PRPF40A/RBFOX2/METTL16/DDX17/SF3B1/HNRNPA2B1/RBM5/EFTUD2/RBM10/SRSF4/PRPF19/ILF3/DHX16/PQBP1/SMN1/EIF4A3/CTNNBL1/SMU1/RNPS1/PRPF31/PUF60/METTL14/RBPMS2/HNRNPM/DHX9/SF3A1/IK/PRPF6/WDR83/SNRPN/NUP98/HNRNPR/PSIP1/HNRNPU/NCBP2/U2AF2/MFAP1/RALY/SNRPD2/TRA2B/ESS2/TRA2A/U2AF1/DDX5",94
"GO:0006403","RNA localization","67/1882","206/18805",0.325242718446602,3.24983492050391,10.8276876712299,4.95250467955543e-19,4.69497443621855e-16,4.06105383723545e-16,"NUP107/DDX39B/AHCTF1/YTHDC1/NCBP1/FXR2/CCT6A/CCT7/CCT4/HNRNPA1/NUP214/CETN2/PEG10/DDX39A/ZC3H11A/WRAP53/CCT3/LRPPRC/SRSF1/NXT2/CCT2/CHTOP/SEC13/NUP50/SETD2/CASC3/NUP54/FLOT1/SRSF3/NDC1/YBX1/THOC5/NUP153/HNRNPA2B1/IWS1/CCT5/SMG7/MRPL18/HSF1/XPO1/PABPN1/NXF1/RAN/EIF4A3/CCT8/RTRAF/XPOT/KHSRP/KPNB1/DDX19A/CAPRIN1/NUP205/SSB/AKAP8L/DHX9/SUPT6H/PRPF6/G3BP2/ALYREF/SARNP/PARN/NUP98/IGF2BP1/SENP2/HNRNPU/NCBP2/DCP2",67
"GO:0022613","ribonucleoprotein complex biogenesis","114/1882","494/18805",0.230769230769231,2.30585302051827,9.80839607047804,6.42755121492023e-18,5.22284447292375e-15,4.51765028248679e-15,"RPS17/RPLP0/PRKDC/DDX39B/RPS9/YTHDC1/NCBP1/RPS3A/EIF1AX/RPL13A/SART1/SNRNP200/RPS7/RPS6/EIF4B/AK6/TAF9/RPS28/DIMT1/SNRPG/PRPF8/RPL7A/RPL5/CRNKL1/LUC7L3/RPS25/DCAF13/RPS12/EXOSC8/SRSF1/RPS21/DHX29/SNRPD1/C1QBP/POP4/XRCC5/EIF3CL/RPSA/NPM1/SF3B2/SETX/EIF3D/RPS27A/HSP90AB1/PDCD11/EXOSC9/RRP7A/LUC7L2/SMN2/DHX30/LSM2/CINP/RPS27/DDX27/RPL7/SNU13/METTL16/BMS1/DDX17/RPS13/SF3B1/RBM5/EIF3G/RPS23/PAK1IP1/EIF3C/CUL4B/WDR46/PTGES3/RBM10/PRPF19/TRMT112/XPO1/SMN1/RPS5/RAN/USP16/EIF4A3/RPS15/FAU/RPL14/RPL7L1/EIF2S2/EIF3F/ADAR/PRPF31/PUF60/EIF3L/EIF3I/EIF5/DICER1/EIF4H/RPS16/RPS24/DHX9/SF3A1/RPS11/RPS14/PRPF6/XRN2/GTPBP4/DDX3X/WDR75/EIF2S3/MCAT/PSIP1/U2AF2/SNRPD2/WDR55/DDX21/NAT10/RRN3/RPS4X/RPL38",114
"GO:0006457","protein folding","69/1882","227/18805",0.303964757709251,3.03722490367825,10.2979002180262,8.81478145920686e-18,6.26730961749608e-15,5.42109059741222e-15,"TBCA/RIC8A/TBCB/TBCE/PPIL3/CCT6A/CCT7/B2M/CCT4/CALR/DNAJB1/PPIL2/CHORDC1/BAG1/HSPA1B/NUDCD3/PDIA6/SNRNP70/NKTR/CCT3/SIL1/CCT2/AHSA1/FKBP10/ERP29/TOR1B/HSPA4/ATF6/DNLZ/HSPA8/FKBP11/ST13/PFDN6/HSP90AB1/HSPA9/NFYC/TTC4/PDCD5/PDIA4/NUDC/HYOU1/CANX/ERO1A/P4HB/CLU/PTGES3/BAG5/DNAJA1/DNAJA3/CCT5/DNAJC5/CCT8/FUT10/KHSRP/CHCHD4/UGGT1/DNAJB11/FKBP8/CCDC47/DNAJC18/PPIA/GAK/DNAJB4/ANP32E/PPIB/MPDU1/P3H1/FKBP4/DNAJC1",69
"GO:0140694","membraneless organelle assembly","99/1882","427/18805",0.231850117096019,2.31665326885793,9.17767108651124,7.41680740769636e-16,4.6874222816641e-13,4.05452138287401e-13,"CDCA8/SQLE/PRKDC/WDR1/DYNC1H1/EIF1AX/RCC1/RPS28/HAUS6/CETN2/HSPA1B/POLDIP2/RPL5/GTF2B/UBAP2L/ITGB1/EML3/DCAF13/NBDY/SENP6/DDB1/DHX29/C1QBP/TRIM37/XRCC5/TUBB/RPSA/NPM1/LSM3/PAN3/DDX6/POGZ/MAPRE1/SRC/RRP7A/ACTG1/STAG1/KIF4A/ATXN2L/PSPC1/DHX30/UHRF1/ZNF207/RPS27/CDC20/WDR62/KIAA0753/NEK7/AKAP13/RPS23/ARHGEF10/CHMP4B/CHMP1B/RPS3/HSF1/CENPH/CNOT1/FUS/RPS5/SAC3D1/FLNC/RPS15/FAU/LSM14A/KPNB1/CAPRIN1/DAZAP2/FLNA/HAUS1/G3BP1/YTHDF1/MYL9/RC3H1/CSDE1/EIF5/PPP2R1A/CLASP1/AURKA/MDM1/CHMP6/CEP152/SKA2/NEBL/RPS14/EZR/DDX3X/CLASP2/TUBGCP3/G3BP2/EDC3/MCAT/PTEN/HNRNPU/MOSPD2/BRCA1/USP10/TUBGCP5/CCDC61/RPL38",99
"GO:0050657","nucleic acid transport","54/1882","165/18805",0.327272727272727,3.27011882909864,9.76706015562227,9.76679002775582e-16,5.05031833435228e-13,4.36841881241442e-13,"NUP107/DDX39B/AHCTF1/YTHDC1/NCBP1/FXR2/HNRNPA1/NUP214/CETN2/PEG10/DDX39A/ZC3H11A/LRPPRC/SRSF1/NXT2/CHTOP/SEC13/NUP50/SETD2/CASC3/NUP54/FLOT1/SRSF3/NDC1/YBX1/THOC5/NUP153/HNRNPA2B1/IWS1/SMG7/MRPL18/HSF1/XPO1/PABPN1/NXF1/RAN/EIF4A3/RTRAF/XPOT/KHSRP/KPNB1/DDX19A/NUP205/SSB/AKAP8L/DHX9/SUPT6H/G3BP2/ALYREF/SARNP/NUP98/IGF2BP1/SENP2/NCBP2",54
"GO:0050658","RNA transport","54/1882","165/18805",0.327272727272727,3.27011882909864,9.76706015562227,9.76679002775582e-16,5.05031833435228e-13,4.36841881241442e-13,"NUP107/DDX39B/AHCTF1/YTHDC1/NCBP1/FXR2/HNRNPA1/NUP214/CETN2/PEG10/DDX39A/ZC3H11A/LRPPRC/SRSF1/NXT2/CHTOP/SEC13/NUP50/SETD2/CASC3/NUP54/FLOT1/SRSF3/NDC1/YBX1/THOC5/NUP153/HNRNPA2B1/IWS1/SMG7/MRPL18/HSF1/XPO1/PABPN1/NXF1/RAN/EIF4A3/RTRAF/XPOT/KHSRP/KPNB1/DDX19A/NUP205/SSB/AKAP8L/DHX9/SUPT6H/G3BP2/ALYREF/SARNP/NUP98/IGF2BP1/SENP2/NCBP2",54
"GO:0051236","establishment of RNA localization","54/1882","168/18805",0.321428571428571,3.21172385000759,9.60270954767637,2.3306452617267e-15,1.10472585405845e-12,9.55564557307946e-13,"NUP107/DDX39B/AHCTF1/YTHDC1/NCBP1/FXR2/HNRNPA1/NUP214/CETN2/PEG10/DDX39A/ZC3H11A/LRPPRC/SRSF1/NXT2/CHTOP/SEC13/NUP50/SETD2/CASC3/NUP54/FLOT1/SRSF3/NDC1/YBX1/THOC5/NUP153/HNRNPA2B1/IWS1/SMG7/MRPL18/HSF1/XPO1/PABPN1/NXF1/RAN/EIF4A3/RTRAF/XPOT/KHSRP/KPNB1/DDX19A/NUP205/SSB/AKAP8L/DHX9/SUPT6H/G3BP2/ALYREF/SARNP/NUP98/IGF2BP1/SENP2/NCBP2",54
"GO:0006913","nucleocytoplasmic transport","83/1882","340/18805",0.244117647058824,2.43923079327374,8.93082333701599,7.82193598058139e-15,3.17794084696764e-12,2.74885178746146e-12,"CDKN1A/NUP107/DDX39B/AHCTF1/YTHDC1/NCBP1/TRIM28/RANBP3/TNPO1/HNRNPA1/CALR/NUP214/YWHAE/DDX39A/ZC3H11A/ANP32A/HIKESHI/NXT2/PPP1R10/CHTOP/SEC13/NUP50/IPO7/SETD2/IPO13/CASC3/NUP54/SRSF3/NDC1/NPM1/IFI27/CDK5/HSPA9/RPL23/GSK3B/IPO9/MBTPS1/PRKACA/CHP1/PHB2/AHCYL1/THOC5/NUP153/HNRNPA2B1/MED1/PPP1R12A/UFM1/IWS1/WASHC4/RBM10/SMG7/XPO1/PPM1A/PABPN1/NXF1/RAN/EIF4A3/RPS15/XPOT/TXNIP/CHCHD4/KPNB1/STRADA/DDX19A/FLNA/ADAR/NUP205/PRKAG1/IPO5/SSB/AKAP8L/SMURF1/AKIRIN2/DHX9/SUPT6H/EMD/ALYREF/NEMF/SARNP/NUP98/SUMO1/NCBP2/STAT3",83
"GO:0051169","nuclear transport","83/1882","340/18805",0.244117647058824,2.43923079327374,8.93082333701599,7.82193598058139e-15,3.17794084696764e-12,2.74885178746146e-12,"CDKN1A/NUP107/DDX39B/AHCTF1/YTHDC1/NCBP1/TRIM28/RANBP3/TNPO1/HNRNPA1/CALR/NUP214/YWHAE/DDX39A/ZC3H11A/ANP32A/HIKESHI/NXT2/PPP1R10/CHTOP/SEC13/NUP50/IPO7/SETD2/IPO13/CASC3/NUP54/SRSF3/NDC1/NPM1/IFI27/CDK5/HSPA9/RPL23/GSK3B/IPO9/MBTPS1/PRKACA/CHP1/PHB2/AHCYL1/THOC5/NUP153/HNRNPA2B1/MED1/PPP1R12A/UFM1/IWS1/WASHC4/RBM10/SMG7/XPO1/PPM1A/PABPN1/NXF1/RAN/EIF4A3/RPS15/XPOT/TXNIP/CHCHD4/KPNB1/STRADA/DDX19A/FLNA/ADAR/NUP205/PRKAG1/IPO5/SSB/AKAP8L/SMURF1/AKIRIN2/DHX9/SUPT6H/EMD/ALYREF/NEMF/SARNP/NUP98/SUMO1/NCBP2/STAT3",83
"GO:0051168","nuclear export","54/1882","174/18805",0.310344827586207,3.10097475173147,9.28482298094515,1.23188140138033e-14,4.67129427403419e-12,4.04057099652747e-12,"NUP107/DDX39B/YTHDC1/NCBP1/RANBP3/HNRNPA1/CALR/NUP214/YWHAE/DDX39A/ZC3H11A/NXT2/CHTOP/SETD2/CASC3/SRSF3/NPM1/IFI27/CDK5/HSPA9/GSK3B/PRKACA/CHP1/AHCYL1/THOC5/NUP153/HNRNPA2B1/IWS1/WASHC4/RBM10/SMG7/XPO1/PPM1A/PABPN1/NXF1/RAN/EIF4A3/RPS15/XPOT/CHCHD4/STRADA/DDX19A/ADAR/SSB/AKAP8L/SMURF1/DHX9/SUPT6H/EMD/ALYREF/NEMF/SARNP/NUP98/NCBP2",54
"GO:0051028","mRNA transport","46/1882","136/18805",0.338235294117647,3.3796571232106,9.28794351261215,3.27126895766001e-14,1.16293611444813e-11,1.00591520448045e-11,"NUP107/DDX39B/AHCTF1/YTHDC1/NCBP1/FXR2/HNRNPA1/NUP214/CETN2/PEG10/DDX39A/ZC3H11A/LRPPRC/SRSF1/NXT2/CHTOP/SEC13/NUP50/SETD2/CASC3/NUP54/SRSF3/NDC1/THOC5/NUP153/HNRNPA2B1/IWS1/SMG7/HSF1/XPO1/PABPN1/NXF1/EIF4A3/KHSRP/DDX19A/NUP205/AKAP8L/DHX9/SUPT6H/G3BP2/ALYREF/SARNP/NUP98/IGF2BP1/SENP2/NCBP2",46
"GO:0015931","nucleobase-containing compound transport","65/1882","240/18805",0.270833333333333,2.70617472546936,8.87110872190798,3.83459808476756e-14,1.28301140624458e-11,1.10977779865038e-11,"NUP107/DDX39B/AHCTF1/YTHDC1/NCBP1/FXR2/PANX1/HNRNPA1/NUP214/CETN2/PEG10/DDX39A/ZC3H11A/LRPPRC/SRSF1/NXT2/CHTOP/SEC13/NUP50/SETD2/CASC3/NUP54/FLOT1/SRSF3/NDC1/YBX1/SLC35B4/SLC25A6/THOC5/NUP153/SLC29A1/HNRNPA2B1/IWS1/ABCC6/SMG7/MRPL18/HSF1/XPO1/SLC35A2/PABPN1/NXF1/RAN/EIF4A3/RTRAF/XPOT/KHSRP/KPNB1/DDX19A/NUP205/EPG5/SSB/AKAP8L/LRRC8B/DHX9/SUPT6H/G3BP2/ALYREF/SARNP/SLC35B1/SLC25A4/NUP98/IGF2BP1/SENP2/NCBP2/SLC35D2",65
"GO:0050684","regulation of mRNA processing","45/1882","133/18805",0.338345864661654,3.38076194737641,9.18845784361773,6.12409759844329e-14,1.93521484110808e-11,1.67392001024117e-11,"YTHDC1/NCBP1/RBM25/HNRNPA1/RBM42/HNRNPL/SNRNP70/CWC22/SAP18/C1QBP/RBM39/PTBP1/SRSF3/SON/CDK11B/ACIN1/NCL/HNRNPK/AHCYL1/RBFOX2/METTL16/DDX17/RBM5/IWS1/SAFB2/RBM10/SRSF4/PRPF19/SLTM/CDC73/SMU1/RNPS1/PUF60/PTCD2/RBPMS2/DHX9/SUPT6H/KAT8/NUP98/HNRNPU/NCBP2/U2AF2/TRA2B/TRA2A/DDX5",45
"GO:0006413","translational initiation","42/1882","124/18805",0.338709677419355,3.38439717527682,8.8835312537505,4.01652631754437e-13,1.19616365058147e-10,1.03465632223292e-10,"RPS17/ABCF1/NCBP1/RPS3A/EIF1AX/RPL13A/EIF4B/SH3BGRL/DHX29/EIF3CL/EIF4A1/RPS6KB2/MTOR/NPM1/EIF3D/EIF4G2/SCRIB/EIF3G/EIF3C/MTIF2/RPS3/RPS5/EIF2S2/EIF3F/EIF3L/YTHDF1/CTIF/EIF3I/CSDE1/EIF5/EIF2AK1/EIF4H/BZW1/EIF4G1/DDX3X/EIF2S3/EIF2AK4/AKT2/NCBP2/GIGYF2/LARP1/EIF1B",42
"GO:0022618","protein-RNA complex assembly","61/1882","228/18805",0.267543859649123,2.67330620653653,8.47717811861893,4.20592000907691e-13,1.19616365058147e-10,1.03465632223292e-10,"PRKDC/DDX39B/YTHDC1/NCBP1/RPL13A/SART1/SNRNP200/EIF4B/TAF9/RPS28/SNRPG/PRPF8/RPL5/CRNKL1/LUC7L3/SRSF1/DHX29/SNRPD1/XRCC5/EIF3CL/RPSA/SF3B2/SETX/EIF3D/HSP90AB1/RRP7A/LUC7L2/SMN2/DHX30/LSM2/RPS27/SF3B1/RBM5/EIF3G/EIF3C/PTGES3/PRPF19/SMN1/RPS5/RPS15/FAU/EIF2S2/EIF3F/ADAR/PRPF31/PUF60/EIF3L/EIF3I/EIF5/DICER1/EIF4H/DHX9/SF3A1/RPS14/PRPF6/EIF2S3/MCAT/PSIP1/U2AF2/SNRPD2/RPL38",61
"GO:0045727","positive regulation of translation","45/1882","140/18805",0.321428571428571,3.21172385000759,8.75945680679464,4.92214702489353e-13,1.33319867988545e-10,1.15318873154648e-10,"ABCF1/PRKDC/FXR2/PABPC1/RPL5/SH3BGRL/PKM/DHX29/EEF2/C1QBP/NIBAN1/RPS6KB2/HNRNPD/MTOR/NPM1/MRPS27/EIF3D/YBX1/EIF4G2/LARP4/MIR15B/EIF3C/ERBB2/LARP4B/EIF5A/USP16/EIF4A3/CNBP/YTHDF1/CTIF/SSB/METTL14/CSDE1/PLXNB2/EIF4G1/DHX9/RMND1/DDX3X/IGF2BP1/EIF2AK4/HNRNPU/AKT2/LARP1/NAT10/RPS4X",45
"GO:0071826","protein-RNA complex organization","62/1882","237/18805",0.261603375527426,2.61394871242999,8.33830146358891,7.98321696755211e-13,2.06402445961074e-10,1.78533761274347e-10,"PRKDC/DDX39B/YTHDC1/NCBP1/RPL13A/SART1/SNRNP200/EIF4B/TAF9/RPS28/SNRPG/PRPF8/RPL5/CRNKL1/LUC7L3/SRSF1/DHX29/SNRPD1/XRCC5/EIF3CL/RPSA/SF3B2/SETX/EIF3D/HSP90AB1/RRP7A/LUC7L2/SMN2/DHX30/LSM2/RPS27/SF3B1/RBM5/EIF3G/EIF3C/PTGES3/PRPF19/VCP/SMN1/RPS5/RPS15/FAU/EIF2S2/EIF3F/ADAR/PRPF31/PUF60/EIF3L/EIF3I/EIF5/DICER1/EIF4H/DHX9/SF3A1/RPS14/PRPF6/EIF2S3/MCAT/PSIP1/U2AF2/SNRPD2/RPL38",62
"GO:0072594","establishment of protein localization to organelle","96/1882","467/18805",0.205567451820128,2.05403609536531,7.69190998377026,4.51797704325614e-12,1.11731536617569e-09,9.66454219687835e-10,"CDKN1A/NUP107/UBE2D3/PITRM1/SRPRB/TRIM28/CCT6A/RAB8B/GSK3A/TIMM17A/CCT7/TNPO1/CCT4/NUP214/SRP14/NIPBL/LAMP1/HUWE1/BAG6/WRAP53/CCT3/HIKESHI/PPP1R10/SEC13/TSPAN17/VPS13D/GNPTAB/NUP50/MOAP1/IPO7/TRIM37/HAX1/IPO13/NUP54/HSPA4/NPM1/DNLZ/HSPA8/RPL23/CSNK2A2/LRWD1/IPO9/NPEPPS/MBTPS1/ZFAND6/TIMM44/SRP68/MTCH2/CHP1/PHB2/NUP153/USP7/UBAP1/MED1/PEX6/UFM1/HK2/SPCS2/CHMP4B/CLU/MACROH2A1/DNAJA1/WBP2/CCT5/SGTA/RAN/PMPCA/TXNIP/HPS4/CHCHD4/KPNB1/HK1/FLNA/ADAR/ARIH2/NCOA4/IPO5/RAB3GAP1/SMURF1/ATG13/CBL/AKIRIN2/VPS41/VPS53/MFF/VPS4A/PIN1/MFN2/BAX/NUP98/SCARB2/FIS1/SUMO1/TRAM1/STAT3/USP9X",96
"GO:0061077","chaperone-mediated protein folding","30/1882","76/18805",0.394736842105263,3.94422227193915,8.57662355692595,1.07084263685882e-11,2.53789704935541e-09,2.19522740556059e-09,"CCT6A/CCT7/CCT4/DNAJB1/CHORDC1/BAG1/HSPA1B/CCT3/CCT2/TOR1B/HSPA8/FKBP11/ST13/PFDN6/HSP90AB1/HSPA9/PDCD5/PDIA4/ERO1A/CLU/PTGES3/CCT5/DNAJC5/CCT8/DNAJC18/GAK/DNAJB4/PPIB/P3H1/FKBP4",30
"GO:0043484","regulation of RNA splicing","51/1882","187/18805",0.272727272727273,2.72509902424886,7.9061413277536,1.60641132405308e-11,3.65490704448557e-09,3.16141748573646e-09,"CLK2/YTHDC1/NCBP1/RBM25/TMBIM6/TAF9/HNRNPA1/RBM42/SLC38A2/HNRNPL/SNRNP70/CWC22/SAP18/SRSF1/C1QBP/RBM39/PTBP1/SRSF3/SETX/SON/HNRNPH1/CDK11B/FAM50A/ACIN1/NCL/HNRNPK/HNRNPH3/RBFOX2/METTL16/RPS26/DDX17/RPS13/RBM5/RBM10/SRSF4/PRPF19/USP22/PQBP1/FUS/SMU1/RNPS1/POLR2A/PUF60/RBPMS2/TADA3/NUP98/HNRNPU/U2AF2/TRA2B/TRA2A/DDX5",51
"GO:0042274","ribosomal small subunit biogenesis","36/1882","108/18805",0.333333333333333,3.33067658519306,8.1003573886193,3.19379013260089e-11,6.98703010547457e-09,6.04363363553708e-09,"RPS17/PRKDC/RPS9/RPS3A/RPS7/RPS6/AK6/RPS28/DIMT1/RPS25/DCAF13/RPS12/RPS21/XRCC5/RPSA/NPM1/RPS27A/RRP7A/RPS27/SNU13/BMS1/RPS13/RPS23/WDR46/TRMT112/RPS5/RPS15/FAU/RPS16/RPS24/RPS11/RPS14/WDR75/MCAT/NAT10/RPS4X",36
"GO:0034504","protein localization to nucleus","72/1882","322/18805",0.22360248447205,2.23424267826615,7.44969542405667,4.15685703590117e-11,8.75711215563180e-09,7.57471726541991e-09,"CDKN1A/NUP107/PARP9/TRIM28/CCT6A/CCT7/TNPO1/CCT4/CALR/CIZ1/NUP214/YWHAE/WRAP53/CCT3/HIKESHI/CCT2/PPP1R10/SEC13/NUP50/CTNNA1/LAMTOR5/IPO7/IPO13/YWHAZ/NUP54/TOR1B/MTOR/NPM1/CDK5/SRC/RPL23/RRP7A/GSK3B/IPO9/MBTPS1/CHP1/PHB2/TAF8/PLRG1/NUP153/SKP1/TOR1AIP2/MED1/UFM1/CTDNEP1/PARP1/CCT5/XPO1/RAN/CCT8/TXNIP/KPNB1/TFRC/FLNA/PPP3CB/ADAR/MARK3/IPO5/HDGF/SUN1/TBRG1/AKIRIN2/TOR1AIP1/CREBBP/LATS2/PIN1/FERMT2/SIX1/NUP98/HNRNPU/SUMO1/STAT3",72
"GO:0050821","protein stabilization","58/1882","234/18805",0.247863247863248,2.47665694796407,7.57994667656861,4.63955189761714e-11,9.42491828344510e-09,8.15235547724154e-09,"STXBP1/CCT6A/RPS7/CCT7/UXT/TAF9/CCT4/CALR/BAG1/HSPA1B/RPL5/LAMP1/BAG6/CCT3/CCT2/TRIM37/GOLGA7/CREB1/FLOT1/MARCHF7/DNLZ/PFDN6/HSP90AB1/RPL23/GAPDH/CHP1/PHB2/ZNF207/USP7/PFN1/PEX6/CLU/PTGES3/BAG5/DNAJA3/CCT5/CDK7/TAF1/IP6K2/CCT8/HPS4/FLNA/TRIM44/TBRG1/UBR4/PIN1/POLR2E/GTPBP4/PPIB/P3H1/NAA30/PTEN/SUMO1/SAV1/AKT2/COG3/TTI1/USP9X",58
